63.9249878481	1376.64819154	0.0
64.0709457943	1377.19128236	0.0
64.2076035095	1377.70837221	0.0
64.37152868	1378.32201967	0.0
64.5512619569	1379.00439271	0.0
64.6984024592	1379.59374818	0.0
64.887260492	1380.37804994	0.0
65.0031586241	1380.86767396	0.0
65.1221314022	1381.37414369	0.0
65.2473984316	1381.89648256	0.0
65.4610291082	1382.71899232	0.0
65.6069794257	1383.4226056	0.0
65.8231201717	1384.28930482	0.0
65.9888763982	1384.8811017	0.0
66.1628113354	1385.48205385	0.0
66.3363876902	1386.12853822	0.0
66.4881973824	1386.63696107	0.0
66.7599564142	1387.49560365	0.0
66.9050293512	1388.00012025	0.0
67.0685577944	1388.66259584	0.0
67.2727127625	1389.46410951	0.0
67.4268799386	1389.95666322	0.0
67.6011734555	1390.46813783	0.0
67.7100983215	1391.02490053	0.0
68.0101166329	1392.04272279	0.0
68.1380158021	1392.69213686	0.0
68.2476807197	1393.5229474	0.0
68.3806839549	1394.12866029	0.0
68.5230103087	1394.71349916	0.0
68.7376175484	1395.45495424	0.0
68.9334793634	1396.44726381	0.0
69.0280685981	1397.04614076	0.0
69.1117783137	1397.65734681	0.0
69.1949387157	1398.29479799	0.0
69.258079583	1399.68176088	0.0
69.4736252388	1400.40978822	0.0
69.498199518	1401.13146791	0.0
69.4831696117	1402.09167299	0.0
69.4603958672	1402.81420717	0.0
69.4094391424	1403.99181947	0.0
69.3694305966	1404.68993959	0.0
69.32302862	1405.63830385	0.0
69.3129425602	1406.13879213	0.0
69.3074646547	1406.65734681	0.0
69.3006439764	1407.4468976	0.0
69.288116509	1407.97790346	0.0
69.2444687432	1409.05554018	0.0
69.2216797429	1409.59838685	0.0
69.2028961719	1410.40661439	0.0
69.1996536806	1411.20178041	0.0
69.1996536806	1411.98071107	0.0
69.2347946716	1412.50378236	0.0
69.2479401185	1413.03491029	0.0
69.2857132516	1413.85388002	0.0
69.388649041	1414.98437318	0.0
69.4276352479	1415.53747377	0.0
69.4887314382	1416.3519269	0.0
69.5230713443	1416.8934308	0.0
69.5967255191	1417.98095521	0.0
69.639717156	1418.52966127	0.0
69.7345276435	1419.64135561	0.0
69.7841873709	1420.20324525	0.0
69.8595276431	1421.05273256	0.0
69.9096375068	1421.62280092	0.0
69.9592285695	1422.19543276	0.0
70.0084457946	1422.77062807	0.0
70.1074905938	1423.92968569	0.0
70.1573181695	1424.51220521	0.0
70.3051148014	1426.25720033	0.0
70.4035187312	1427.41552553	0.0
70.4533768254	1427.99328432	0.0
70.5277100164	1428.85790834	0.0
70.5776291433	1429.43224916	0.0
70.6228256774	1430.00353822	0.0
70.6788788402	1430.85204896	0.0
70.7700348462	1432.25536928	0.0
70.8054428646	1432.81713685	0.0
70.857391412	1433.65991029	0.0
70.891731317	1434.22094545	0.0
70.9424439035	1435.06091127	0.0
70.9708023614	1435.61694154	0.0
71.00799566	1436.71606263	0.0
71.0413284861	1437.80309877	0.0
71.0661316466	1438.61486635	0.0
