-169.984176581	830.855955213	0.0
-170.116104072	830.367796032	0.0
-170.193298284	829.865354628	0.0
-170.233718817	829.180051894	0.0
-170.207275335	828.647947403	0.0
-170.134612982	828.120237441	0.0
-169.969894353	827.477476212	0.0
-169.764495794	826.953062149	0.0
-169.440322822	826.349424452	0.0
-169.129211371	825.90868959	0.0
-168.756164495	825.486387344	0.0
-168.547897284	825.017332172	0.0
-167.922409003	824.768980117	0.0
-167.297424261	824.381223772	0.0
-166.804824775	824.142698379	0.0
-166.166030828	823.931028457	0.0
-165.593246405	823.812070938	0.0
-164.871047919	823.737730118	0.0
-164.238891547	823.753599257	0.0
-163.716308539	823.82201967	0.0
-162.776245063	823.993162246	0.0
-162.21238703	824.080076311	0.0
-161.475067084	824.198240369	0.0
-160.547622625	824.362119765	0.0
-159.566558784	824.539304826	0.0
-159.062622015	824.630613417	0.0
-158.375854437	824.755674453	0.0
-157.848709051	824.851804828	0.0
-157.124374336	824.983884901	0.0
-156.557571356	825.087217422	0.0
-155.969406074	825.194273089	0.0
-155.15544123	825.346128554	0.0
-154.531478828	825.47448549	0.0
-153.686401311	825.667844861	0.0
-153.045013373	825.831663226	0.0
-151.967269842	826.144041153	0.0
-151.320510808	826.356504529	0.0
-150.252502387	826.754148573	0.0
-149.623718207	827.022459122	0.0
-149.006088202	827.309629533	0.0
-147.790954535	827.940672011	0.0
-146.994262639	828.415220355	0.0
-146.40254206	828.796445938	0.0
-145.432296697	829.473203751	0.0
-144.861740057	829.901487443	0.0
-143.900512641	830.624082656	0.0
-142.732971137	831.528562638	0.0
-142.335861151	831.840208146	0.0
-141.731185858	832.315488908	0.0
-141.322952216	832.638425918	0.0
-140.911773626	832.965940566	0.0
-140.497619574	833.295835586	0.0
-139.658599798	833.958067032	0.0
-139.236419622	834.291807265	0.0
-138.179840032	835.137205214	0.0
-136.911148015	836.150632951	0.0
-135.861419623	836.990110489	0.0
-135.028106634	837.657468887	0.0
-134.613128608	837.989072895	0.0
-133.993377631	838.484922503	0.0
-132.96730036	839.306943983	0.0
-132.558944647	839.634153454	0.0
-132.151657051	839.960020156	0.0
-131.542846624	840.446531388	0.0
-131.138473456	840.769895646	0.0
-130.534271185	841.253416154	0.0
-129.932601874	841.734861464	0.0
-129.53269953	842.054563612	0.0
-128.932800239	842.544248673	0.0
-128.526412909	842.87389955	0.0
-127.906265203	843.371152966	0.0
-127.486488287	843.705198381	0.0
-127.078292791	844.047361464	0.0
-126.696876471	844.525999162	0.0
-126.287551825	844.960142228	0.0
-125.569145148	845.591245741	0.0
-125.119239751	845.919736955	0.0
-124.622520392	846.267576308	0.0
-123.944396917	846.807432265	0.0
-123.26721186	847.36492738	0.0
-122.746986335	847.771604631	0.0
-121.853767339	848.413755508	0.0
-121.21075434	848.918272109	0.0
-120.759521429	849.305601213	0.0
-120.314140265	849.695371719	0.0
-119.557472174	850.340208144	0.0
-118.794822638	850.975584123	0.0
-118.042907661	851.60302553	0.0
-117.597160285	851.976621721	0.0
-116.859931892	852.594968886	0.0
-116.274215643	853.085752582	0.0
-115.837501471	853.451536269	0.0
-115.403198188	853.81518373	0.0
-114.684905951	854.416868299	0.0
-113.973388617	855.01281557	0.0
-113.408904975	855.485593886	0.0
-112.988296454	855.837827771	0.0
-112.292488043	856.420530409	0.0
-111.878135627	856.767515271	0.0
-111.192756598	857.341428847	0.0
-110.784736578	857.68310365	0.0
-109.975898689	858.360349746	0.0
-109.574836675	858.69610414	0.0
-109.175849858	859.030088515	0.0
-108.778831427	859.362485976	0.0
-108.252082769	859.803403946	0.0
-107.728088325	860.242002578	0.0
-107.336845344	860.569517226	0.0
-106.9471435	860.895689101	0.0
-106.301078741	861.436521622	0.0
-105.787284796	861.866575335	0.0
-105.276168768	862.294309705	0.0
-104.261787359	863.143308731	0.0
-103.758796638	863.564329237	0.0
-103.021346991	864.181699842	0.0
-102.425788823	864.680296037	0.0
-101.963005012	865.067747207	0.0
-101.512748662	865.444517224	0.0
-100.861282294	865.989683243	0.0
-100.546096748	866.511839001	0.0
-99.9333495535	866.765928357	0.0
-99.5350722723	867.098447888	0.0
-98.9503631052	867.587583631	0.0
-98.3792647776	868.064817522	0.0
-97.8210677551	868.530943007	0.0
-97.1840819771	869.062254045	0.0
-96.7380675709	869.434934704	0.0
-96.2106017506	869.875364394	0.0
-95.7774581361	870.236936658	0.0
-95.3512572685	870.592710586	0.0
-94.9311828064	870.943235486	0.0
-94.4344100404	871.35778627	0.0
-94.0266875678	871.698057264	0.0
-93.6241988576	872.032835098	0.0
-93.2258300229	872.356626601	0.0
-92.8325271055	872.674985977	0.0
-92.4446410584	872.990720842	0.0
-91.9110488332	873.426267714	0.0
-91.4686736505	873.794675915	0.0
-91.0198974065	874.166257949	0.0
-90.4913253224	874.59148988	0.0
-90.0576095032	874.938963026	0.0
-89.4903258721	875.398923964	0.0
-89.0746230519	875.736265269	0.0
-88.6832656302	876.058042615	0.0
-88.2246322091	876.446409316	0.0
-87.8877639211	876.838743299	0.0
-87.4314040592	877.107297989	0.0
-86.9780349184	877.466734023	0.0
-86.4657058156	877.86645326	0.0
-86.0466994681	878.213071913	0.0
-85.6428985057	878.547971813	0.0
-85.1728286184	878.92443666	0.0
-84.705985969	879.287962051	0.0
-84.3053130562	879.609800429	0.0
-83.9127883359	879.93945131	0.0
-83.4707641056	880.307920548	0.0
-82.9791259217	880.699522108	0.0
-82.5575560963	881.022153944	0.0
-82.1592254083	881.351072402	0.0
-81.7791137146	881.678770154	0.0
-81.3060836246	882.087156387	0.0
-80.8317870543	882.490171523	0.0
-80.3038787286	882.924131485	0.0
-79.8883971607	883.242429827	0.0
-79.4465789257	883.598630992	0.0
-79.0281753002	883.947996227	0.0
-78.6410293028	884.271787733	0.0
-78.2274932303	884.617368788	0.0
-77.5811614432	885.149595354	0.0
-77.1258391791	885.52801332	0.0
-76.7534636909	885.874570938	0.0
-76.2649154108	886.401243302	0.0
-75.957702582	886.823545547	0.0
-75.6258086608	887.379392714	0.0
-75.3059081473	887.833982556	0.0
-74.900260871	888.375547499	0.0
-74.5430373607	888.849424453	0.0
-74.0935668393	889.453672501	0.0
-73.702011054	889.977415175	0.0
-73.378883307	890.419797988	0.0
-72.9458312431	891.009824845	0.0
-72.3987273613	891.745908826	0.0
-71.8346633369	892.510679334	0.0
-71.4442824759	893.04107484	0.0
-71.0363158627	893.593381972	0.0
-70.721893255	894.017942518	0.0
-70.1856231148	894.743650528	0.0
-69.8568572453	895.188840955	0.0
-69.2877044122	895.958433238	0.0
-68.9309310357	896.440549941	0.0
-68.5625686093	896.938718889	0.0
-68.1818999693	897.453245256	0.0
-67.7902678896	897.98242006	0.0
-67.254318183	898.707578752	0.0
-66.7029113229	899.453550427	0.0
-66.0029296324	900.414426891	0.0
-65.5925673878	901.003172013	0.0
-65.1923980173	901.600889294	0.0
-64.8042373112	902.209165664	0.0
-64.18643946	903.250242323	0.0
-63.720855657	904.105833143	0.0
-63.1784514833	905.203672498	0.0
-62.6817550112	906.33221254	0.0
-62.3189887461	907.256162733	0.0
-61.9893912712	908.19775209	0.0
-61.6855277458	909.153501601	0.0
-61.5337333131	909.636716935	0.0
-61.3101157591	910.370969862	0.0
-61.164287511	910.867185683	0.0
-60.8779677802	911.875120254	0.0
-60.7359656729	912.386472791	0.0
-60.5226516165	913.161680313	0.0
-60.379676764	913.683836073	0.0
-60.090999549	914.740415663	0.0
-59.9451331542	915.274961565	0.0
-59.6502150951	916.35626039	0.0
-59.3509253901	917.45416078	0.0
-59.1235312867	918.288450331	0.0
-58.8178367061	919.409666151	0.0
-58.4358443656	920.810361953	0.0
-58.2837180533	921.368101211	0.0
-58.0564879831	922.201292128	0.0
-57.905654853	922.754331682	0.0
-57.6055373595	923.85473451	0.0
-57.3074378428	924.947691057	0.0
-57.1591376719	925.491331189	0.0
-56.7905616211	926.842405409	0.0
-56.6440200251	927.379514786	0.0
-56.4251441399	928.181699843	0.0
-56.2798613951	928.71417055	0.0
-56.0628699702	929.509397596	0.0
-55.8469962527	930.300474255	0.0
-55.5609015861	931.348814101	0.0
-55.3476218624	932.130247207	0.0
-55.1354483998	932.907590954	0.0
-54.8542556214	933.937681289	0.0
-54.714389747	934.450071423	0.0
-54.714389747	935.21514711	0.0
-54.2976874761	935.976255508	0.0
-54.0222930346	936.984861468	0.0
-53.8170012886	937.736753554	0.0
-53.6127814695	938.484556286	0.0
-53.4772262024	938.980955216	0.0
